,NO.,Part No,Part Prefix,Part Base,Part Suffix,Part Name,Part Group,Supplier,Supplier PartNo,Supplier PartNo FTM,Supply Type,SNP In,Min Stock Pickface,Location,Package Length MM,Package Width MM,Package Height MM,Package Type,Piece Weight KG,Boxes Per Pallet,Tare Weight KG,Active,ShowShortage,Remarks,Create By,Create Date,Update By,Last Updated
,1278,N1VT14631UUB,N1VT,14631,UUB,WIR ASY WDO REG FRT DR LH,GROUP 01,SEWT,WIRA,,SEQ,5,10,PART-NEWMODEL,670,335,195,PTB,1,30,2,Y,N,,admin,2023-06-13 12:22:04,admin,2024-09-19 15:25:22
,1279,N1VT14631UUC,N1VT,14631,UUC,WIR ASY WDO REG FRT DR LH,GROUP 01,SEWT,9PAS,,SEQ,5,10,PART-NEWMODEL,670,335,195,PTB,1,30,2,Y,N,,admin,2023-06-13 12:22:04,admin,2024-09-19 15:25:21
,1280,N1VT14631UUD,N1VT,14631,UUD,WIR ASY WDO REG FRT DR LH,GROUP 01,SEWT,AM21,,SEQ,5,10,PART-NEWMODEL,670,335,195,PTB,1,30,2,Y,N,,admin,2023-06-13 12:22:04,admin,2024-09-19 15:25:21
,1281,N1VT14631UVC,N1VT,14631,UVC,WIR ASY WDO REG FRT DR LH,GROUP 01,SEWT,9PAR,,SEQ,5,10,PART-NEWMODEL,670,335,195,PTB,1,30,2,Y,N,,admin,2023-06-13 12:22:04,admin,2024-09-19 15:25:20
,1282,N1VT14631UVD,N1VT,14631,UVD,WIR ASY WDO REG FRT DR LH,GROUP 01,SEWT,AM1X,,SEQ,5,10,PART-NEWMODEL,670,335,195,PTB,1,30,2,Y,N,,admin,2023-06-13 12:22:04,admin,2024-09-19 15:25:20
,1283,N1VT14631VRB,N1VT,14631,VRB,WIR ASY WDO REG FRT DR LH,GROUP 01,SEWT,WIRA,,SEQ,5,10,PART-NEWMODEL,670,335,195,PTB,1,30,2,Y,N,,admin,2023-06-13 12:22:04,admin,2024-10-26 14:11:54
,1284,N1VT14631VRC,N1VT,14631,VRC,WIR ASY WDO REG FRT DR LH,GROUP 01,SEWT,9PAV,,SEQ,5,10,PART-NEWMODEL,670,335,195,PTB,1,30,2,Y,N,,admin,2023-06-13 12:22:04,admin,2024-09-19 15:25:15
,1285,N1VT14631VRD,N1VT,14631,VRD,WIR ASY WDO REG FRT DR LH,GROUP 01,SEWT,AM22,,SEQ,5,10,PART-NEWMODEL,670,335,195,PTB,1,30,2,Y,N,,admin,2023-06-13 12:22:04,admin,2024-09-19 15:25:15
,1286,N1VT14631XTB,N1VT,14631,XTB,WIR ASY WDO REG FRT DR LH,GROUP 01,SEWT,WIRA,,SEQ,5,10,PART-NEWMODEL,670,335,195,PTB,1,30,2,Y,N,,admin,2023-06-13 12:22:04,admin,2024-09-19 15:25:14
,1287,N1VT14631XTC,N1VT,14631,XTC,WIR ASY WDO REG FRT DR LH,GROUP 01,SEWT,9PAM,,SEQ,5,10,PART-NEWMODEL,670,335,195,PTB,1,30,2,Y,N,,admin,2023-06-13 12:22:04,admin,2024-09-19 15:25:14
,1288,N1VT14631XTD,N1VT,14631,XTD,WIR ASY WDO REG FRT DR LH,GROUP 01,SEWT,AM20,,SEQ,5,10,PART-NEWMODEL,670,335,195,PTB,1,30,2,Y,N,,admin,2023-06-13 12:22:04,admin,2024-09-19 15:25:14
,1289,N1VT14631XUB,N1VT,14631,XUB,WIR ASY WDO REG FRT DR LH,GROUP 01,SEWT,WIRA,,SEQ,5,10,PART-NEWMODEL,670,335,195,PTB,1,30,2,Y,N,,admin,2023-06-13 12:22:04,admin,2024-09-19 15:25:13
,1290,N1VT14631XUC,N1VT,14631,XUC,WIR ASY WDO REG FRT DR LH,GROUP 01,SEWT,9PAJ,,SEQ,5,10,PART-NEWMODEL,670,335,195,PTB,1,30,2,Y,N,,admin,2023-06-13 12:22:04,admin,2024-09-19 15:25:16
,1291,N1VT14631XUD,N1VT,14631,XUD,WIR ASY WDO REG FRT DR LH,GROUP 01,SEWT,AM1U,,SEQ,5,10,PART-NEWMODEL,670,335,195,PTB,1,30,2,Y,N,,admin,2023-06-13 12:22:04,admin,2024-09-19 15:25:13
,1292,N1VT14631YUB,N1VT,14631,YUB,WIR ASY WDO REG FRT DR LH,GROUP 01,SEWT,WIRA,,SEQ,5,10,PART-NEWMODEL,670,335,195,PTB,1,30,2,Y,N,,admin,2023-06-13 12:22:04,admin,2024-09-19 15:25:13
,1293,N1VT14631YUC,N1VT,14631,YUC,WIR ASY WDO REG FRT DR LH,GROUP 01,SEWT,9PAT,,SEQ,5,10,PART-NEWMODEL,670,335,195,PTB,1,30,2,Y,N,,admin,2023-06-13 12:22:04,admin,2024-09-19 15:25:12
,1294,N1VT14631YUD,N1VT,14631,YUD,WIR ASY WDO REG FRT DR LH,GROUP 01,SEWT,AM1W,,SEQ,5,10,PART-NEWMODEL,670,335,195,PTB,1,30,2,Y,N,,admin,2023-06-13 12:22:04,admin,2024-09-19 15:25:12
,1295,N1VT14632PLA,N1VT,14632,PLA,WIR ASY WDO REG RR DR,GROUP 01,SEWT,WIRA,,SEQ,10,10,PART-NEWMODEL,670,335,195,PTB,1,30,2,Y,N,,admin,2023-06-13 12:22:04,admin,2024-09-19 15:29:28
,1296,N1VT14632PLB,N1VT,14632,PLB,WIR ASY WDO REG RR DR,GROUP 01,SEWT,9PJP,,SEQ,10,10,PART-NEWMODEL,670,335,195,PTB,1,30,2,Y,N,,admin,2023-06-13 12:22:04,admin,2024-09-19 15:29:23
,1297,N1VT14632PLC,N1VT,14632,PLC,WIR ASY WDO REG RR DR,GROUP 01,SEWT,ALGH,,SEQ,10,10,PART-NEWMODEL,670,335,195,PTB,1,30,2,Y,N,,admin,2023-06-13 12:22:04,admin,2024-09-19 15:29:21
,1298,N1VT14632UAB,N1VT,14632,UAB,WIR ASY WDO REG RR DR,GROUP 01,SEWT,WIRA,,SEQ,10,10,PART-NEWMODEL,670,335,195,PTB,1,30,2,Y,N,,admin,2023-06-13 12:22:04,admin,2024-09-19 15:29:22
,1299,N1VT14632UAC,N1VT,14632,UAC,WIR ASY WDO REG RR DR,GROUP 01,SEWT,9PJU,,SEQ,10,10,PART-NEWMODEL,670,335,195,PTB,1,30,2,Y,N,,admin,2023-06-13 12:22:04,admin,2024-09-19 15:29:21
,1300,N1VT14632UAD,N1VT,14632,UAD,WIR ASY WDO REG RR DR,GROUP 01,SEWT,ALGM,,SEQ,10,10,PART-NEWMODEL,670,335,195,PTB,1,30,2,Y,N,,admin,2023-06-13 12:22:04,admin,2024-09-19 15:29:20
,1301,N1VT14632UBB,N1VT,14632,UBB,WIR ASY WDO REG RR DR,GROUP 01,SEWT,WIRA,,SEQ,10,10,PART-NEWMODEL,670,335,195,PTB,1,30,2,Y,N,,admin,2023-06-13 12:22:04,admin,2024-09-19 15:29:23
,1302,N1VT14632UBC,N1VT,14632,UBC,WIR ASY WDO REG RR DR,GROUP 01,SEWT,9PK1,,SEQ,10,10,PART-NEWMODEL,670,335,195,PTB,1,30,2,Y,N,,admin,2023-06-13 12:22:04,admin,2024-09-19 15:29:20
,1303,N1VT14632UBD,N1VT,14632,UBD,WIR ASY WDO REG RR DR,GROUP 01,SEWT,ALGF,,SEQ,10,10,PART-NEWMODEL,670,335,195,PTB,1,30,2,Y,N,,admin,2023-06-13 12:22:04,admin,2024-09-19 15:29:24
,1304,N1VT14632UCB,N1VT,14632,UCB,WIR ASY WDO REG RR DR,GROUP 01,SEWT,WIRA,,SEQ,10,10,PART-NEWMODEL,670,335,195,PTB,1,30,2,Y,N,,admin,2023-06-13 12:22:04,admin,2024-09-19 15:29:19
,1305,N1VT14632UCC,N1VT,14632,UCC,WIR ASY WDO REG RR DR,GROUP 01,SEWT,9PK3,,SEQ,10,10,PART-NEWMODEL,670,335,195,PTB,1,30,2,Y,N,,admin,2023-06-13 12:22:04,admin,2024-09-19 15:29:19
,1306,N1VT14632UCD,N1VT,14632,UCD,WIR ASY WDO REG RR DR,GROUP 01,SEWT,ALGN,,SEQ,10,10,PART-NEWMODEL,670,335,195,PTB,1,30,2,Y,N,,admin,2023-06-13 12:22:04,admin,2024-09-19 15:29:19
,1307,N1VT14632UDB,N1VT,14632,UDB,WIR ASY WDO REG RR DR,GROUP 01,SEWT,WIRA,,SEQ,10,10,PART-NEWMODEL,670,335,195,PTB,1,30,2,Y,N,,admin,2023-06-13 12:22:04,admin,2024-09-19 15:29:18
,1308,N1VT14632UDC,N1VT,14632,UDC,WIR ASY WDO REG RR DR,GROUP 01,SEWT,9PJQ,,SEQ,10,10,PART-NEWMODEL,670,335,195,PTB,1,30,2,Y,N,,admin,2023-06-13 12:22:04,admin,2024-09-19 15:29:18
,1309,N1VT14632UDD,N1VT,14632,UDD,WIR ASY WDO REG RR DR,GROUP 01,SEWT,ALGG,,SEQ,10,10,PART-NEWMODEL,670,335,195,PTB,1,30,2,Y,N,,admin,2023-06-13 12:22:04,admin,2024-09-19 15:29:16
,1310,N1VT14633PLA,N1VT,14633,PLA,WIR ASY WDO REG RR DR LH,GROUP 01,SEWT,WIRA,,SEQ,10,10,PART-NEWMODEL,670,335,195,PTB,1,30,2,Y,N,,admin,2023-06-13 12:22:04,admin,2024-09-19 15:30:54
,1311,N1VT14633PLB,N1VT,14633,PLB,WIR ASY WDO REG RR DR LH,GROUP 01,SEWT,9PKB,,SEQ,10,10,PART-NEWMODEL,670,335,195,PTB,1,30,2,Y,N,,admin,2023-06-13 12:22:04,admin,2024-09-19 15:30:54
,1312,N1VT14633PLC,N1VT,14633,PLC,WIR ASY WDO REG RR DR LH,GROUP 01,SEWT,AMZC,,SEQ,10,10,PART-NEWMODEL,670,335,195,PTB,1,30,2,Y,N,,admin,2023-06-13 12:22:04,admin,2024-09-19 15:30:55
,1313,N1VT14633UAB,N1VT,14633,UAB,WIR ASY WDO REG RR DR LH,GROUP 01,SEWT,WIRA,,SEQ,10,10,PART-NEWMODEL,670,335,195,PTB,1,30,2,Y,N,,admin,2023-06-13 12:22:04,admin,2024-09-19 15:30:56
,1314,N1VT14633UAC,N1VT,14633,UAC,WIR ASY WDO REG RR DR LH,GROUP 01,SEWT,9PK8,,SEQ,10,10,PART-NEWMODEL,670,335,195,PTB,1,30,2,Y,N,,admin,2023-06-13 12:22:04,admin,2024-09-19 15:30:55
,1315,N1VT14633UAD,N1VT,14633,UAD,WIR ASY WDO REG RR DR LH,GROUP 01,SEWT,AMZE,,SEQ,10,10,PART-NEWMODEL,670,335,195,PTB,1,30,2,Y,N,,admin,2023-06-13 12:22:04,admin,2024-09-19 15:30:56
,1316,N1VT14633UBB,N1VT,14633,UBB,WIR ASY WDO REG RR DR LH,GROUP 01,SEWT,WIRA,,SEQ,10,10,PART-NEWMODEL,670,335,195,PTB,1,30,2,Y,N,,admin,2023-06-13 12:22:04,admin,2024-09-19 15:31:15
,1317,N1VT14633UBC,N1VT,14633,UBC,WIR ASY WDO REG RR DR LH,GROUP 01,SEWT,9PK7,,SEQ,10,10,PART-NEWMODEL,670,335,195,PTB,1,30,2,Y,N,,admin,2023-06-13 12:22:04,admin,2024-09-19 15:31:15
,1318,N1VT14633UBD,N1VT,14633,UBD,WIR ASY WDO REG RR DR LH,GROUP 01,SEWT,AMZH,,SEQ,10,10,PART-NEWMODEL,670,335,195,PTB,1,30,2,Y,N,,admin,2023-06-13 12:22:04,admin,2024-09-19 15:31:12
,1319,N1VT14633UCB,N1VT,14633,UCB,WIR ASY WDO REG RR DR LH,GROUP 01,SEWT,WIRA,,SEQ,10,10,PART-NEWMODEL,670,335,195,PTB,1,30,2,Y,N,,admin,2023-06-13 12:22:04,admin,2024-09-19 15:31:12
,1320,N1VT14633UCC,N1VT,14633,UCC,WIR ASY WDO REG RR DR LH,GROUP 01,SEWT,9PK9,,SEQ,10,10,PART-NEWMODEL,670,335,195,PTB,1,30,2,Y,N,,admin,2023-06-13 12:22:04,admin,2024-09-19 15:31:11
,1321,N1VT14633UCD,N1VT,14633,UCD,WIR ASY WDO REG RR DR LH,GROUP 01,SEWT,AMZK,,SEQ,10,10,PART-NEWMODEL,670,335,195,PTB,1,30,2,Y,N,,admin,2023-06-13 12:22:04,admin,2024-09-19 15:31:09
,1322,N1VT14633UDB,N1VT,14633,UDB,WIR ASY WDO REG RR DR LH,GROUP 01,SEWT,WIRA,,SEQ,10,10,PART-NEWMODEL,670,335,195,PTB,1,30,2,Y,N,,admin,2023-06-13 12:22:04,admin,2024-09-19 15:31:08
,1323,N1VT14633UDC,N1VT,14633,UDC,WIR ASY WDO REG RR DR LH,GROUP 01,SEWT,9PKC,,SEQ,10,10,PART-NEWMODEL,670,335,195,PTB,1,30,2,Y,N,,admin,2023-06-13 12:22:04,admin,2024-09-19 15:31:08
,1324,N1VT14633UDD,N1VT,14633,UDD,WIR ASY WDO REG RR DR LH,GROUP 01,SEWT,AMZJ,,SEQ,10,10,PART-NEWMODEL,670,335,195,PTB,1,30,2,Y,N,,admin,2023-06-13 12:22:04,admin,2024-09-19 15:31:04
,1325,N1VT14A583PUB,N1VT,14A583,PUB,LIFTGATE,LOT,SEWT,LIFT,,LOT,5,10,LD-01,670,335,195,PTB,1,30,1,Y,N,,admin,2023-06-13 12:22:04,admin,2024-03-05 11:09:02
,1326,N1VT14A583PUC,N1VT,14A583,PUC,LIFTGATE,LOT,SEWT,9QA3,,LOT,5,10,LD-01,670,335,195,PTB,1,30,1,Y,N,,admin,2023-06-13 12:22:04,admin,2024-03-05 11:09:02
,1327,N1VT14A583PUD,N1VT,14A583,PUD,LIFTGATE,LOT,SEWT,AL7L,,LOT,5,10,LD-01,670,335,195,PTB,1,30,1,Y,N,,admin,2023-06-13 12:22:04,admin,2024-10-25 13:11:25
,1328,N1VT14A583PVB,N1VT,14A583,PVB,LIFTGATE,LOT,SEWT,SEWT,,LOT,5,10,LD-01,670,335,195,PTB,1,30,1,Y,N,,admin,2023-06-13 12:22:04,admin,2024-11-05 10:01:10
,1329,N1VT14A583PVC,N1VT,14A583,PVC,LIFTGATE,LOT,SEWT,9QA6,,LOT,5,10,LD-01,670,335,195,PTB,1,30,1,Y,N,,admin,2023-06-13 12:22:04,admin,2024-03-05 11:09:04
,1330,N1VT14A583PVD,N1VT,14A583,PVD,LIFTGATE,LOT,SEWT,AL7C,,LOT,5,10,LD-01,670,335,195,PTB,1,30,1,Y,N,,admin,2023-06-13 12:22:04,admin,2024-03-05 11:05:07
,1331,N1VT14A583PYB,N1VT,14A583,PYB,LIFTGATE,LOT,SEWT,SEWT,,LOT,5,10,LD-01,670,335,195,PTB,1,30,1,Y,N,,admin,2023-06-13 12:22:04,admin,2024-11-05 10:00:58
,1332,N1VT14A583PYC,N1VT,14A583,PYC,LIFTGATE,LOT,SEWT,9QA7,,LOT,5,10,LD-01,670,335,195,PTB,1,30,1,Y,N,,admin,2023-06-13 12:22:04,admin,2024-03-05 11:09:05
,1333,N1VT14A583PYD,N1VT,14A583,PYD,LIFTGATE,LOT,SEWT,AL9N,,LOT,5,10,LD-01,670,335,195,PTB,1,30,1,Y,N,,admin,2023-06-13 12:22:04,admin,2024-03-05 11:09:05
,1334,N1VT14A583PZB,N1VT,14A583,PZB,LIFTGATE,LOT,SEWT,SEWT,,LOT,5,10,LD-01,670,335,195,PTB,1,30,1,Y,N,,admin,2023-06-13 12:22:04,admin,2024-11-05 10:00:44
,1335,N1VT14A583PZC,N1VT,14A583,PZC,LIFTGATE,LOT,SEWT,9QAE,,LOT,5,10,LD-01,670,335,195,PTB,1,30,1,Y,N,,admin,2023-06-13 12:22:04,admin,2024-03-05 11:09:06
,1336,N1VT14A583PZD,N1VT,14A583,PZD,LIFTGATE,LOT,SEWT,AL91,,LOT,5,10,LD-01,670,335,195,PTB,1,30,1,Y,N,,admin,2023-06-13 12:22:04,admin,2024-03-05 11:09:07
,1337,N1VT14A583RYB,N1VT,14A583,RYB,LIFTGATE,LOT,SEWT,SEWT,,LOT,5,10,LD-01,670,335,195,PTB,1,30,1,Y,N,,admin,2023-06-13 12:22:04,admin,2024-11-05 10:00:33
,1338,N1VT14A583RYC,N1VT,14A583,RYC,LIFTGATE,LOT,SEWT,9QAB,,LOT,5,10,LD-01,670,335,195,PTB,1,30,1,Y,N,,admin,2023-06-13 12:22:04,admin,2024-03-05 11:09:08
,1339,N1VT14A583RYD,N1VT,14A583,RYD,LIFTGATE,LOT,SEWT,AL6P,,LOT,5,10,LD-01,670,335,195,PTB,1,30,1,Y,N,,admin,2023-06-13 12:22:04,admin,2024-10-26 14:04:28
,1340,N1VT14F514UAB,N1VT,14F514,UAB,WIR ASY PSV ENT & START FRT DR EXT,LOT,SEWT,WIRA,,LOT,100,10,LD-01,670,335,195,PTB,1,30,1,Y,N,,admin,2023-06-13 12:22:04,admin,2024-03-05 11:18:20
,1341,N1VT14F514UAC,N1VT,14F514,UAC,WIR ASY PSV ENT & START FRT DR EXT,LOT,SEWT,9MX7,,LOT,100,10,LD-01,670,335,195,PTB,1,30,1,Y,N,,admin,2023-06-13 12:22:04,admin,2023-09-19 08:45:12
,1342,N1VT14G540PUB,N1VT,14G540,PUB,WIR COLSN AVD SNS & FRT CMR JMPR,LOT,SEWT,WIRA,,LOT,100,10,LD-01,670,335,195,PTB,1,30,1,Y,N,,admin,2023-06-13 12:22:04,admin,2024-06-02 00:28:03
,1343,N1VT14G540PUC,N1VT,14G540,PUC,WIR COLSN AVD SNS & FRT CMR JMPR,LOT,SEWT,9PKG,,LOT,100,10,LD-01,670,335,195,PTB,1,30,1,Y,N,,admin,2023-06-13 12:22:04,admin,2024-06-02 00:28:03
,1344,N1VT14G540PUD,N1VT,14G540,PUD,WIR COLSN AVD SNS & FRT CMR JMPR,LOT,SEWT,AKKK,,LOT,100,10,LD-01,670,335,195,PTB,1,30,1,Y,N,,admin,2023-06-13 12:22:04,admin,2024-06-02 00:28:03
,1345,N1VT14G540SYB,N1VT,14G540,SYB,WIR COLSN AVD SNS & FRT CMR JMPR,LOT,SEWT,WIRA,,LOT,100,10,LD-01,670,335,195,PTB,1,30,1,Y,N,,admin,2023-06-13 12:22:04,admin,2024-06-02 00:28:02
,1346,N1VT14G540SYC,N1VT,14G540,SYC,WIR COLSN AVD SNS & FRT CMR JMPR,LOT,SEWT,9PKR,,LOT,100,10,LD-01,670,335,195,PTB,1,30,1,Y,N,,admin,2023-06-13 12:22:04,admin,2024-06-02 00:28:02
,1347,N1VT14G540SYD,N1VT,14G540,SYD,WIR COLSN AVD SNS & FRT CMR JMPR,LOT,SEWT,AKKF,,LOT,100,10,LD-01,670,335,195,PTB,1,30,1,Y,N,,admin,2023-06-13 12:22:04,admin,2024-06-02 00:28:01
,1348,N1WT13A576PAB,N1WT,13A576,PAB,TRAILER TOW HARNESS,GROUP 02,SEWT,SEWT,,SEQ,15,10,PART-NEWMODEL,670,335,195,PTB,1,30,1,Y,N,,admin,2023-06-13 12:22:04,admin,2024-08-07 13:15:57
,1349,N1WT13A576PAC,N1WT,13A576,PAC,TRAILER TOW HARNESS,GROUP 02,SEWT,984F,,SEQ,15,10,PART-NEWMODEL,670,335,195,PTB,1,30,1,Y,N,,admin,2023-06-13 12:22:04,admin,2024-08-07 13:15:57
,1350,N1WT13A576PAD,N1WT,13A576,PAD,TRAILER TOW HARNESS,GROUP 02,SEWT,ACZZ,,SEQ,15,10,PART-NEWMODEL,670,335,195,PTB,1,30,1,Y,N,,admin,2023-06-13 12:22:04,admin,2024-08-07 13:15:58
,1351,N1WT13A576PBA,N1WT,13A576,PBA,TRAILER TOW HARNESS,GROUP 02,SEWT,984D,,SEQ,15,10,PART-NEWMODEL,670,335,195,PTB,1,30,1,Y,N,,admin,2023-06-13 12:22:04,admin,2024-08-07 13:15:59
,1352,N1WT13A576PBB,N1WT,13A576,PBB,TRAILER TOW HARNESS,GROUP 02,SEWT,ACZY,,SEQ,15,10,PART-NEWMODEL,670,335,195,PTB,1,30,1,Y,N,,admin,2023-06-13 12:22:04,admin,2024-08-07 13:15:59
,1353,N1WT14401AAC,N1WT,14401,AAC,WIR ASY MN,GROUP 04,SEWT,SEWT,,SEQ,2,4,PART-NEWMODEL,1005,503,195,PTB,1,10,3,Y,N,,admin,2023-06-13 12:22:04,admin,2024-09-19 15:03:52
,1354,N1WT14401AAGC,N1WT,14401,AAGC,WIR ASY MN,GROUP 04,SEWT,SEWT,,SEQ,2,4,PART-NEWMODEL,1005,503,195,PTB,1,10,3,Y,N,,admin,2023-06-13 12:22:04,admin,2024-09-19 15:03:52
,1355,N1WT14401ADKB,N1WT,14401,ADKB,WIR ASY MN,GROUP 04,SEWT,SEWT,,SEQ,2,4,PART-NEWMODEL,1005,503,195,PTB,1,10,3,Y,N,,admin,2023-06-13 12:22:04,admin,2024-09-19 15:03:51
,1356,N1WT14401ADKC,N1WT,14401,ADKC,WIR ASY MN,GROUP 04,SEWT,SEWT,,SEQ,2,4,PART-NEWMODEL,1005,503,195,PTB,1,10,3,Y,N,,admin,2023-06-13 12:22:04,admin,2024-09-19 15:03:50
,1357,N1WT14401AEB,N1WT,14401,AEB,WIR ASY MN,GROUP 04,SEWT,SEWT,,SEQ,2,4,PART-NEWMODEL,1005,503,195,PTB,1,10,3,Y,N,,admin,2023-06-13 12:22:04,admin,2024-09-19 15:03:51
,1358,N1WT14401AEC,N1WT,14401,AEC,WIR ASY MN,GROUP 04,SEWT,9BWZ,,SEQ,2,4,PART-NEWMODEL,1005,503,195,PTB,1,10,3,Y,N,,admin,2023-06-13 12:22:04,admin,2024-09-19 15:03:49
,1359,N1WT14401AED,N1WT,14401,AED,WIR ASY MN,GROUP 04,SEWT,AHFR,,SEQ,2,4,PART-NEWMODEL,1005,503,195,PTB,1,10,3,Y,N,,admin,2023-06-13 12:22:04,admin,2024-09-19 15:03:49
,1360,N1WT14401BBB,N1WT,14401,BBB,WIR ASY MN,GROUP 04,SEWT,SEWT,,SEQ,2,4,PART-NEWMODEL,1005,503,195,PTB,1,10,3,Y,N,,admin,2023-06-13 12:22:04,admin,2024-09-19 15:03:49
,1361,N1WT14401BBC,N1WT,14401,BBC,WIR ASY MN,GROUP 04,SEWT,9BYJ,,SEQ,2,4,PART-NEWMODEL,1005,503,195,PTB,1,10,3,Y,N,,admin,2023-06-13 12:22:04,admin,2024-09-19 15:03:48
,1362,N1WT14401BBD,N1WT,14401,BBD,WIR ASY MN,GROUP 04,SEWT,AHHY,,SEQ,2,4,PART-NEWMODEL,1005,503,195,PTB,1,10,3,Y,N,,admin,2023-06-13 12:22:04,admin,2024-09-19 15:03:48
,1363,N1WT14401BDC,N1WT,14401,BDC,WIR ASY MN,GROUP 04,SEWT,SEWT,,SEQ,2,4,PART-NEWMODEL,1005,503,195,PTB,1,10,3,Y,N,,admin,2023-06-13 12:22:04,admin,2024-09-19 15:04:00
,1364,N1WT14401CDB,N1WT,14401,CDB,WIR ASY MN,GROUP 04,SEWT,SEWT,,SEQ,2,4,PART-NEWMODEL,1005,503,195,PTB,1,10,3,Y,N,,admin,2023-06-13 12:22:04,admin,2024-09-19 15:04:00
,1365,N1WT14401CDC,N1WT,14401,CDC,WIR ASY MN,GROUP 04,SEWT,9BWB,,SEQ,2,4,PX-OBSOLETEPART,1005,503,195,PTB,1,10,3,Y,N,,admin,2023-06-13 12:22:04,admin,2024-10-26 15:50:41
,1366,N1WT14401CDD,N1WT,14401,CDD,WIR ASY MN,GROUP 04,SEWT,AHGS,,SEQ,2,4,PART-NEWMODEL,1005,503,195,PTB,1,10,3,Y,N,,admin,2023-06-13 12:22:04,admin,2024-09-19 15:04:01
,1367,N1WT14401DBB,N1WT,14401,DBB,WIR ASY MN,GROUP 04,SEWT,SEWT,,SEQ,2,4,PART-NEWMODEL,1005,503,195,PTB,1,10,3,Y,N,,admin,2023-06-13 12:22:04,admin,2024-09-19 15:04:03
,1368,N1WT14401EAB,N1WT,14401,EAB,WIR ASY MN,GROUP 04,SEWT,SEWT,,SEQ,2,4,PART-NEWMODEL,1005,503,195,PTB,1,10,3,Y,N,,admin,2023-06-13 12:22:04,admin,2024-09-19 15:03:59
,1369,N1WT14401EAC,N1WT,14401,EAC,WIR ASY MN,GROUP 04,SEWT,SEWT,,SEQ,2,4,PART-NEWMODEL,1005,503,195,PTB,1,10,3,Y,N,,admin,2023-06-13 12:22:04,admin,2024-09-19 15:03:59
,1370,N1WT14401EBB,N1WT,14401,EBB,WIR ASY MN,GROUP 04,SEWT,SEWT,,SEQ,2,4,PART-NEWMODEL,1005,503,195,PTB,1,10,3,Y,N,,admin,2023-06-13 12:22:04,admin,2024-09-19 15:03:59
,1371,N1WT14401EBC,N1WT,14401,EBC,WIR ASY MN,GROUP 04,SEWT,SEWT,,SEQ,2,4,PART-NEWMODEL,1005,503,195,PTB,1,10,3,Y,N,,admin,2023-06-13 12:22:04,admin,2024-09-19 15:03:58
,1372,N1WT14401ECC,N1WT,14401,ECC,WIR ASY MN,GROUP 04,SEWT,9BZT,,SEQ,2,4,PX-DS,1005,503,195,PTB,1,10,3,Y,N,,admin,2023-06-13 12:22:04,admin,2024-09-19 15:03:58
,1373,N1WT14401ECD,N1WT,14401,ECD,WIR ASY MN,GROUP 04,SEWT,AHFN,,SEQ,2,4,PART-NEWMODEL,1005,503,195,PTB,1,10,3,Y,N,,admin,2023-06-13 12:22:04,admin,2024-09-19 15:03:58
,1374,N1WT14401EDB,N1WT,14401,EDB,WIR ASY MN,GROUP 04,SEWT,SEWT,,SEQ,2,4,PART-NEWMODEL,1005,503,195,PTB,1,10,3,Y,N,,admin,2023-06-13 12:22:04,admin,2024-09-19 15:03:57
,1375,N1WT14401EDC,N1WT,14401,EDC,WIR ASY MN,GROUP 04,SEWT,SEWT,,SEQ,2,4,PART-NEWMODEL,1005,503,195,PTB,1,10,3,Y,N,,admin,2023-06-13 12:22:04,admin,2024-09-19 15:03:57
,1376,N1WT14401FCB,N1WT,14401,FCB,WIR ASY MN,GROUP 04,SEWT,SEWT,,SEQ,2,4,PART-NEWMODEL,1005,503,195,PTB,1,10,3,Y,N,,admin,2023-06-13 12:22:04,admin,2024-09-19 15:03:57
,1377,N1WT14401FCC,N1WT,14401,FCC,WIR ASY MN,GROUP 04,SEWT,9BWX,,SEQ,2,4,PART-NEWMODEL,1005,503,195,PTB,1,10,3,Y,N,,admin,2023-06-13 12:22:04,admin,2024-09-19 15:03:57
,1378,N1WT14401FCD,N1WT,14401,FCD,WIR ASY MN,GROUP 04,SEWT,AHJ0,,SEQ,2,4,PART-NEWMODEL,1005,503,195,PTB,1,10,3,Y,N,,admin,2023-06-13 12:22:04,admin,2024-09-19 15:04:13
,1379,N1WT14401GBB,N1WT,14401,GBB,WIR ASY MN,GROUP 04,SEWT,SEWT,,SEQ,2,4,PART-NEWMODEL,1005,503,195,PTB,1,10,3,Y,N,,admin,2023-06-13 12:22:04,admin,2024-09-19 15:04:13
,1380,N1WT14401GBC,N1WT,14401,GBC,WIR ASY MN,GROUP 04,SEWT,9BXK,,SEQ,2,4,PX-DS,1005,503,195,PTB,1,10,3,Y,N,,admin,2023-06-13 12:22:04,admin,2024-09-19 15:04:12
,1381,N1WT14401GBD,N1WT,14401,GBD,WIR ASY MN,GROUP 04,SEWT,AHJX,,SEQ,2,4,PART-NEWMODEL,1005,503,195,PTB,1,10,3,Y,N,,admin,2023-06-13 12:22:04,admin,2024-09-19 15:04:12
,1382,N1WT14401MBB,N1WT,14401,MBB,WIR ASY MN,GROUP 04,SEWT,SEWT,,SEQ,2,4,PART-NEWMODEL,1005,503,195,PTB,1,10,3,Y,N,,admin,2023-06-13 12:22:04,admin,2024-09-19 15:04:12
